Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
bbva méxico,9492759.68,EUR,OP-589723,"August 30, 2015",N/A,N/A
grupo méxico,3448639.22,EUR,OP-807141,"January 14, 2022",N/A,N/A
GRUPO MÉXICO,9641015.86,EUR,OP-654522,25/06/2016,22/06/2023,2553
pemex,265704.13,MXN,OP-646118,"August 26, 2023",N/A,N/A
TELMEX,7975359.62,MXN,OP-636054,2018-07-30,N/A,N/A
liverpool,2847292.84,MXN,OP-581281,2024-06-18,N/A,N/A
ALSEA,1036340.4,USD,OP-148906,2016-06-15,N/A,N/A
grupo carso,6783046.85,USD,OP-637378,04/03/2022,N/A,N/A
grupo carso,7224960.99,EUR,OP-540684,18/08/2018,N/A,N/A
grupo lala,2561690.54,EUR,OP-734445,01/10/2016,02/09/2018,761
CEMEX,6124441.87,USD,OP-860213,26-Jul-2020,N/A,N/A
bbva méxico,4677098.77,EUR,OP-414217,27-Jan-2018,2020-10-09,986
BANORTE,8360956.16,USD,OP-646687,31-May-2024,"February 06, 2025",251
SORIANA,9129780.85,MXN,OP-398587,07/11/2020,N/A,N/A
FEMSA,404798.85,USD,OP-954589,"September 09, 2018","April 03, 2019",206
PEMEX,2194606.58,USD,OP-456653,13/11/2022,N/A,N/A
walmart de méxico,5957716.8,MXN,OP-889342,11-Sep-2015,2022-08-21,2536
AMÉRICA MÓVIL,4864760.44,USD,OP-380937,2024-02-28,N/A,N/A
LIVERPOOL,3036548.25,MXN,OP-398926,20-Oct-2020,N/A,N/A
BBVA MÉXICO,6881386.07,EUR,OP-505207,12-Nov-2022,"November 01, 2023",354
grupo bimbo,1040514.79,MXN,OP-191651,26-Sep-2021,N/A,N/A
grupo lala,6601691.46,USD,OP-896002,2019-10-23,21-Jun-2024,1703
femsa,4698353.0,EUR,OP-408380,2019-08-13,24/05/2025,2111
SORIANA,9316257.98,USD,OP-544787,19-Aug-2021,"January 15, 2024",879
FEMSA,8219728.41,EUR,OP-668470,2019-07-11,N/A,N/A
GRUPO CARSO,1989453.36,MXN,OP-391277,"January 01, 2023",N/A,N/A
banorte,8598876.97,EUR,OP-916806,"March 19, 2018",N/A,N/A
telmex,7060447.5,EUR,OP-929076,"November 20, 2024",N/A,N/A
soriana,1567615.91,EUR,OP-504132,"January 16, 2022",2022-09-04,231
soriana,2655544.3,EUR,OP-282937,"September 10, 2016","June 25, 2017",288
GRUPO LALA,480708.58,MXN,OP-129793,23/10/2017,24/12/2024,2619
bbva méxico,8339069.46,EUR,OP-896416,01/11/2016,"April 12, 2018",822
femsa,2793959.48,EUR,OP-514012,"April 24, 2018",N/A,N/A
AMÉRICA MÓVIL,9470802.13,MXN,OP-901694,30-Jul-2020,N/A,N/A
grupo bimbo,1819148.91,MXN,OP-533181,"May 27, 2018",N/A,N/A
cemex,2570564.57,MXN,OP-694900,29-Dec-2018,19/01/2019,21
AMÉRICA MÓVIL,3111790.76,EUR,OP-907520,20/11/2022,22/03/2023,122
GRUPO CARSO,1633390.09,USD,OP-318616,2021-03-19,10/12/2022,572
américa móvil,6571641.95,USD,OP-535744,"November 30, 2022",N/A,N/A
telmex,2112312.64,MXN,OP-154705,17/03/2025,N/A,N/A
walmart de méxico,7426075.32,MXN,OP-675117,2017-10-30,"February 19, 2025",2669
banorte,8296461.76,USD,OP-434168,21/12/2020,N/A,N/A
BBVA MÉXICO,6271957.1,MXN,OP-641212,29/05/2018,07-Jan-2022,1319
BBVA MÉXICO,8304015.97,EUR,OP-557897,22/04/2016,N/A,N/A
grupo lala,8427123.38,EUR,OP-648937,2015-12-24,23/04/2018,851
grupo bimbo,516455.92,EUR,OP-632104,04-Apr-2017,21-Apr-2022,1843
américa móvil,5170307.41,EUR,OP-942800,24-Oct-2021,"January 14, 2023",447
LIVERPOOL,8363497.42,MXN,OP-157759,02-Aug-2025,N/A,N/A
américa móvil,7733891.88,EUR,OP-549224,12-Jun-2024,N/A,N/A
BBVA MÉXICO,8550300.95,USD,OP-227933,"June 22, 2020",N/A,N/A
BANORTE,7616540.43,EUR,OP-688789,04-Nov-2017,2018-11-21,382
ALSEA,3500628.76,MXN,OP-783076,2023-10-10,"June 13, 2025",612
telmex,4054692.0,EUR,OP-786817,11-Oct-2017,21/01/2021,1198
telmex,3882119.02,MXN,OP-361441,2021-04-27,"October 23, 2024",1275
grupo carso,5546695.2,EUR,OP-294535,"January 25, 2025",N/A,N/A
walmart de méxico,2441269.69,MXN,OP-665586,"June 04, 2021",N/A,N/A
ALSEA,1781503.05,MXN,OP-268950,2018-12-18,15-Apr-2020,484
BBVA MÉXICO,3217724.22,MXN,OP-145823,2021-12-17,N/A,N/A
pemex,3061759.62,EUR,OP-905567,12-Dec-2022,N/A,N/A
alsea,1077390.07,EUR,OP-819968,"March 16, 2018",26/12/2022,1746
grupo lala,6701703.58,MXN,OP-266135,"July 18, 2019",2022-11-10,1211
grupo lala,5081380.57,MXN,OP-610707,2020-01-12,"June 25, 2020",165
alsea,8930730.43,USD,OP-822871,2018-06-15,02-Apr-2021,1022
WALMART DE MÉXICO,1298907.66,EUR,OP-526225,20-Jun-2022,N/A,N/A
femsa,5242394.69,EUR,OP-432893,11/10/2015,N/A,N/A
alsea,1967725.11,MXN,OP-113147,30/11/2017,N/A,N/A
cemex,9408520.31,MXN,OP-435578,09-Dec-2020,2024-12-07,1459
grupo lala,7857864.46,USD,OP-794841,"May 27, 2021",N/A,N/A
alsea,6063761.52,USD,OP-751577,28/07/2021,N/A,N/A
cemex,5460637.8,EUR,OP-905201,2019-09-08,N/A,N/A
SORIANA,7712550.36,MXN,OP-933215,26-Jan-2017,10/08/2025,3177
grupo lala,352120.79,USD,OP-949574,04-Apr-2021,N/A,N/A
telmex,5815811.73,USD,OP-357401,"May 20, 2018",2023-07-17,1884
PEMEX,3214052.02,MXN,OP-540022,2021-03-24,2025-02-19,1428
grupo bimbo,990882.22,EUR,OP-654795,21/09/2016,24-Jan-2021,1586
banorte,1375216.72,USD,OP-279086,05-Mar-2023,17-Mar-2023,12
liverpool,4355871.83,USD,OP-910159,03-Jan-2016,09/11/2018,982
WALMART DE MÉXICO,5483846.85,USD,OP-512990,"November 07, 2017",24-Sep-2022,1782
TELMEX,8755339.07,EUR,OP-242485,07/02/2019,N/A,N/A
CEMEX,4489818.42,EUR,OP-560350,01/08/2023,N/A,N/A
bbva méxico,1107664.98,USD,OP-573702,"April 21, 2024",08-Mar-2025,321
cemex,1154323.63,EUR,OP-920634,25/06/2020,N/A,N/A
GRUPO CARSO,8183989.26,MXN,OP-290945,"July 22, 2024",N/A,N/A
PEMEX,6913650.14,MXN,OP-751927,2024-12-31,N/A,N/A
soriana,131821.29,EUR,OP-328838,11/01/2023,N/A,N/A
liverpool,4173155.13,USD,OP-194644,23/01/2018,N/A,N/A
américa móvil,816996.2,EUR,OP-892060,20/02/2016,09/05/2016,198
grupo méxico,5562613.47,USD,OP-380614,2019-05-31,09/05/2019,97
soriana,1497065.08,EUR,OP-538156,2016-12-16,27/01/2018,407
alsea,9403034.74,USD,OP-705103,"May 06, 2019","September 15, 2020",498
AMÉRICA MÓVIL,5915517.05,MXN,OP-963941,"September 29, 2017",2023-10-26,2218
soriana,4339319.06,EUR,OP-462793,"October 30, 2019",N/A,N/A
PEMEX,244809.01,EUR,OP-424785,04-Mar-2023,N/A,N/A
WALMART DE MÉXICO,129231.58,MXN,OP-115604,"September 03, 2024",N/A,N/A
ALSEA,6123134.63,MXN,OP-508639,04/12/2024,N/A,N/A
alsea,205239.83,USD,OP-598819,2024-07-31,10/01/2025,427
BBVA MÉXICO,7359013.62,MXN,OP-862545,"June 04, 2017",N/A,N/A
GRUPO LALA,5984440.69,EUR,OP-768672,12-Nov-2017,N/A,N/A
liverpool,3394098.7,USD,OP-737479,"September 24, 2020",11/05/2024,1503
AMÉRICA MÓVIL,1850650.73,EUR,OP-373419,2020-05-31,N/A,N/A
soriana,4894259.89,USD,OP-761966,2016-10-31,N/A,N/A
pemex,6671232.59,EUR,OP-442045,2023-09-03,N/A,N/A
grupo lala,7112244.75,USD,OP-445551,17-Feb-2025,N/A,N/A
bbva méxico,3781788.27,USD,OP-749717,11/05/2020,27-Oct-2023,1086
ALSEA,2118454.41,MXN,OP-624402,2024-07-10,N/A,N/A
telmex,643938.49,MXN,OP-877325,"March 05, 2016","March 26, 2025",3308
GRUPO CARSO,4634780.55,USD,OP-491738,21-Feb-2023,N/A,N/A
américa móvil,4329934.33,EUR,OP-632588,07-May-2024,N/A,N/A
grupo lala,203990.48,USD,OP-314405,"December 07, 2019",N/A,N/A
GRUPO BIMBO,9460866.52,USD,OP-472476,"January 09, 2022",N/A,N/A
femsa,2489095.44,EUR,OP-157831,21-Mar-2016,2023-02-27,2534
GRUPO LALA,3311414.37,MXN,OP-247983,"November 23, 2020",N/A,N/A
banorte,5923514.34,EUR,OP-963436,08/06/2019,N/A,N/A
grupo méxico,3440976.17,EUR,OP-455388,02/01/2020,N/A,N/A
GRUPO LALA,5941679.08,MXN,OP-338411,2023-02-27,N/A,N/A
GRUPO MÉXICO,9251036.73,MXN,OP-577307,15/01/2022,"September 13, 2023",606
GRUPO MÉXICO,821509.14,EUR,OP-678074,2016-08-11,"March 01, 2025",3124
BANORTE,2872909.59,MXN,OP-826656,2024-09-17,N/A,N/A
BANORTE,1236283.03,USD,OP-178903,"August 07, 2017",N/A,N/A
AMÉRICA MÓVIL,1829677.4,EUR,OP-533913,"June 14, 2018",05-Jan-2023,1666
grupo lala,3586042.19,MXN,OP-424592,2025-01-04,N/A,N/A
walmart de méxico,211774.52,EUR,OP-793015,2016-03-23,2021-12-15,2093
ALSEA,3180165.71,EUR,OP-735578,28/03/2018,N/A,N/A
GRUPO CARSO,3354669.57,USD,OP-914917,12-Aug-2022,N/A,N/A
LIVERPOOL,9949100.09,EUR,OP-546883,2024-07-05,2024-07-17,12
liverpool,8186705.64,EUR,OP-965871,2022-09-23,N/A,N/A
femsa,1448006.12,EUR,OP-692379,"January 02, 2018",N/A,N/A
liverpool,3268122.06,USD,OP-810043,2018-11-25,2023-12-14,1845
pemex,6352151.34,USD,OP-355295,02/03/2017,08-Aug-2021,1647
ALSEA,7334368.13,EUR,OP-492736,2019-01-11,N/A,N/A
AMÉRICA MÓVIL,7884825.99,EUR,OP-368971,"February 22, 2024",N/A,N/A
cemex,4176772.32,MXN,OP-129004,17/06/2021,23/03/2022,279
liverpool,9942972.03,USD,OP-466537,2022-06-07,N/A,N/A
FEMSA,606928.58,MXN,OP-233766,"March 27, 2020",N/A,N/A
soriana,7978217.96,USD,OP-652855,25-Feb-2018,N/A,N/A
pemex,2161780.61,MXN,OP-538947,2022-10-07,N/A,N/A
SORIANA,8648891.78,USD,OP-890848,"August 10, 2024",N/A,N/A
femsa,3367333.42,MXN,OP-838645,09/08/2020,19/12/2022,832
soriana,8161529.91,USD,OP-489042,"March 21, 2016",N/A,N/A
liverpool,9105659.48,USD,OP-204399,2023-06-29,N/A,N/A
alsea,7007674.85,EUR,OP-946998,14-Feb-2023,N/A,N/A
CEMEX,6810747.31,EUR,OP-192147,"May 19, 2023",N/A,N/A
telmex,598397.45,MXN,OP-737241,22/07/2019,"November 29, 2022",1226
cemex,9527688.84,EUR,OP-424683,13-Jun-2023,N/A,N/A
PEMEX,4337593.73,MXN,OP-496317,2019-11-07,07-Jun-2020,213
ALSEA,3965244.47,USD,OP-372169,03-Jun-2018,N/A,N/A
alsea,2044936.04,USD,OP-807560,30-Jun-2024,N/A,N/A
grupo méxico,6182061.23,MXN,OP-491636,2020-09-04,N/A,N/A
femsa,7769876.31,EUR,OP-468041,"February 27, 2018",2025-06-05,2655
WALMART DE MÉXICO,1454475.37,EUR,OP-204324,"July 20, 2018",10-Jan-2024,2000
BBVA MÉXICO,7061676.96,USD,OP-345972,"October 24, 2024",N/A,N/A
grupo méxico,3132596.73,EUR,OP-628353,05-Sep-2019,N/A,N/A
BBVA MÉXICO,593909.57,EUR,OP-758528,21/01/2019,N/A,N/A
grupo carso,3701732.04,USD,OP-111531,"April 25, 2019",N/A,N/A
cemex,3132411.51,USD,OP-287714,2021-04-08,15/09/2024,1256
LIVERPOOL,1924627.26,EUR,OP-356618,06/07/2021,N/A,N/A
soriana,4960432.37,MXN,OP-809193,04-Apr-2023,N/A,N/A
telmex,8672254.83,USD,OP-468719,2017-05-17,04-Jun-2022,1844
LIVERPOOL,6242829.19,EUR,OP-848260,11-Nov-2016,"June 27, 2024",2785
CEMEX,1079289.07,USD,OP-444142,"September 09, 2024",N/A,N/A
PEMEX,6429513.98,USD,OP-491093,"October 06, 2022",N/A,N/A
GRUPO BIMBO,770625.9,MXN,OP-208908,16/11/2022,2024-09-20,674
GRUPO MÉXICO,7061837.23,EUR,OP-499702,2022-08-01,08-Sep-2022,38
PEMEX,8890182.35,USD,OP-576679,15-Jan-2017,N/A,N/A
GRUPO BIMBO,8678826.52,MXN,OP-289093,2024-06-16,N/A,N/A
bbva méxico,5015454.43,MXN,OP-955989,2022-08-01,N/A,N/A
grupo carso,1885825.11,MXN,OP-135189,05-Feb-2024,N/A,N/A
banorte,8825386.16,EUR,OP-219146,"March 29, 2021",21-Jan-2024,1028
BBVA MÉXICO,1686167.79,EUR,OP-397202,19-Feb-2025,N/A,N/A
walmart de méxico,6072940.46,USD,OP-263285,22/12/2015,26-Dec-2018,1100
ALSEA,9697071.25,USD,OP-522503,"June 27, 2016","February 23, 2022",2067
SORIANA,9483338.67,MXN,OP-529320,"September 29, 2020",22/07/2021,296
GRUPO BIMBO,9163732.95,USD,OP-935900,26/09/2022,N/A,N/A
banorte,865236.97,USD,OP-343125,04/04/2018,2024-04-20,2208
BBVA MÉXICO,3403971.43,EUR,OP-888926,"January 24, 2024",N/A,N/A
GRUPO BIMBO,7597799.21,MXN,OP-418711,04-Jan-2023,N/A,N/A
GRUPO LALA,8176133.99,USD,OP-527645,09/07/2024,N/A,N/A
banorte,2038036.06,USD,OP-857389,"March 25, 2018",N/A,N/A
GRUPO MÉXICO,8333042.15,USD,OP-129899,04-May-2024,N/A,N/A
grupo lala,4601773.12,EUR,OP-866573,"September 02, 2018",N/A,N/A
GRUPO BIMBO,7728510.85,USD,OP-878268,06-Dec-2018,N/A,N/A
cemex,1974811.75,USD,OP-932395,"October 28, 2021",N/A,N/A
CEMEX,2916697.23,USD,OP-339601,10/01/2024,N/A,N/A
cemex,3054395.39,USD,OP-732996,31/07/2018,N/A,N/A
femsa,3720906.62,USD,OP-958404,"May 23, 2018",27-Dec-2022,1679
GRUPO BIMBO,6173683.61,EUR,OP-794528,24/10/2015,12/05/2019,1503
alsea,5573808.7,MXN,OP-540154,05/12/2019,N/A,N/A
GRUPO LALA,2039652.91,MXN,OP-747090,01/08/2024,N/A,N/A
cemex,5477683.32,EUR,OP-177907,2015-12-21,10-Jun-2024,3094
grupo carso,5695153.97,EUR,OP-136558,09/10/2019,15-Jan-2024,1588
GRUPO CARSO,4143943.54,USD,OP-552287,16-Aug-2022,N/A,N/A
grupo bimbo,7596348.32,USD,OP-173548,09/07/2025,N/A,N/A
telmex,6331546.43,EUR,OP-522211,03/09/2016,2022-11-29,2456
PEMEX,7768999.04,EUR,OP-894450,12-Nov-2017,2022-11-08,1822
soriana,1731712.0,USD,OP-583606,23/03/2025,N/A,N/A
AMÉRICA MÓVIL,287664.21,USD,OP-309103,14/09/2019,"March 28, 2024",1657
LIVERPOOL,4078470.28,MXN,OP-160866,23-Sep-2023,N/A,N/A
SORIANA,4066855.48,EUR,OP-198941,28-Aug-2017,"March 02, 2019",551
BANORTE,675294.16,USD,OP-893797,09/11/2018,27/03/2025,2389
grupo carso,8769982.57,MXN,OP-268431,"June 16, 2025",N/A,N/A
LIVERPOOL,1858851.41,USD,OP-108021,15-Mar-2025,N/A,N/A
telmex,6148679.58,USD,OP-611348,"November 25, 2021",N/A,N/A
telmex,5420848.65,EUR,OP-549687,2023-04-10,N/A,N/A
FEMSA,4698777.56,MXN,OP-735955,2025-06-05,N/A,N/A
grupo carso,1032102.5,USD,OP-125809,"September 13, 2022",N/A,N/A
SORIANA,145998.14,EUR,OP-271019,"July 16, 2020",N/A,N/A
femsa,8673557.38,EUR,OP-720865,23-May-2022,N/A,N/A
GRUPO CARSO,7069485.61,USD,OP-385941,"April 28, 2024",10-Jun-2025,408
GRUPO BIMBO,7190054.65,MXN,OP-603072,04/08/2025,N/A,N/A
ALSEA,4373601.75,EUR,OP-308247,22-Apr-2024,N/A,N/A
grupo carso,3623586.43,MXN,OP-548520,2023-09-30,N/A,N/A
cemex,2047263.34,EUR,OP-525654,"March 09, 2024",2024-12-12,278
GRUPO BIMBO,132514.5,EUR,OP-256713,03-Aug-2025,N/A,N/A
grupo méxico,3735053.86,MXN,OP-637143,"November 02, 2024",N/A,N/A
grupo lala,2758613.29,EUR,OP-953802,25/11/2015,2020-01-13,1510
pemex,2158221.12,EUR,OP-835941,02/11/2017,23/04/2020,1167
TELMEX,6620629.89,EUR,OP-158011,02-Sep-2021,N/A,N/A
BANORTE,4383929.26,MXN,OP-203380,24-Jul-2019,N/A,N/A
FEMSA,8317374.91,MXN,OP-618473,2015-10-11,N/A,N/A
WALMART DE MÉXICO,5127787.64,USD,OP-957408,01-Apr-2022,N/A,N/A
soriana,2751685.44,USD,OP-334849,"January 05, 2021",N/A,N/A
bbva méxico,4053628.64,MXN,OP-139168,06/07/2022,N/A,N/A
AMÉRICA MÓVIL,913737.25,USD,OP-503732,2016-05-31,31-May-2025,3287
CEMEX,5823592.23,MXN,OP-421120,06-Dec-2018,N/A,N/A
femsa,7364982.79,EUR,OP-981537,"December 19, 2016",N/A,N/A
TELMEX,7904407.63,MXN,OP-737790,"July 07, 2022",N/A,N/A
cemex,8426518.42,USD,OP-622520,2024-07-22,"May 13, 2025",295
grupo bimbo,1932759.01,USD,OP-726737,2017-04-06,24-Sep-2017,171
pemex,6426027.46,MXN,OP-260372,19-Nov-2018,N/A,N/A
GRUPO CARSO,1059340.04,USD,OP-741863,24/12/2020,N/A,N/A
GRUPO BIMBO,5458678.6,MXN,OP-810168,2019-03-27,"July 17, 2019",112
TELMEX,4898142.45,EUR,OP-131860,11-Aug-2018,N/A,N/A
FEMSA,4056400.78,USD,OP-988845,"August 10, 2022",N/A,N/A
CEMEX,1652935.91,USD,OP-229279,2024-09-18,N/A,N/A
telmex,5598428.92,EUR,OP-639727,"July 14, 2018",25-Sep-2022,1534
banorte,3323466.35,EUR,OP-923048,"February 15, 2016",12/11/2021,2126
CEMEX,3093626.82,USD,OP-813738,29-Oct-2015,04-Sep-2019,1406
soriana,2515844.48,USD,OP-771439,2017-05-05,2017-06-29,55
grupo lala,5593656.98,MXN,OP-348884,13-Mar-2025,N/A,N/A
GRUPO CARSO,7365809.48,EUR,OP-412210,2015-09-15,02/02/2023,2697
GRUPO CARSO,4978948.64,MXN,OP-660869,"November 16, 2018",21/04/2021,887
AMÉRICA MÓVIL,4618739.13,USD,OP-387015,25-Mar-2020,"August 08, 2021",501
PEMEX,8907793.04,EUR,OP-369870,08/04/2023,N/A,N/A
bbva méxico,8340670.41,USD,OP-677810,14/03/2017,N/A,N/A
FEMSA,5766082.94,MXN,OP-537959,12-Dec-2015,11-Mar-2017,455
TELMEX,8438861.47,EUR,OP-228409,27/03/2022,N/A,N/A
grupo carso,4221893.11,USD,OP-267213,2024-05-03,N/A,N/A
BANORTE,6744016.94,EUR,OP-915881,03-Apr-2022,04/03/2022,0
grupo méxico,5319349.75,EUR,OP-847788,2023-07-24,N/A,N/A
bbva méxico,5950679.93,USD,OP-836430,23/03/2024,N/A,N/A
cemex,8183085.97,USD,OP-470725,"February 23, 2022",N/A,N/A
alsea,1307792.93,EUR,OP-217562,"April 12, 2024",N/A,N/A
banorte,9421206.55,MXN,OP-317717,2015-12-07,07/03/2023,2765
américa móvil,4669462.15,MXN,OP-655116,"October 23, 2022",N/A,N/A
ALSEA,3135887.6,MXN,OP-666168,2023-05-15,N/A,N/A
liverpool,3118078.5,MXN,OP-183423,25/02/2023,N/A,N/A
CEMEX,1525853.99,USD,OP-810344,14/08/2024,N/A,N/A
SORIANA,630902.83,MXN,OP-961130,09-Oct-2016,N/A,N/A
liverpool,2120709.31,EUR,OP-278084,2020-04-15,2025-01-01,1722
américa móvil,9452240.44,MXN,OP-406297,02-May-2019,30-May-2023,1489
PEMEX,1890833.71,MXN,OP-230699,2016-02-07,16-Jul-2018,890
BBVA MÉXICO,2240809.62,EUR,OP-472510,"January 28, 2016",11/03/2018,1010
GRUPO LALA,2657922.95,MXN,OP-169713,05-Dec-2024,N/A,N/A
LIVERPOOL,8398815.1,MXN,OP-495842,2021-11-06,N/A,N/A
walmart de méxico,7824087.52,EUR,OP-585088,2021-11-23,N/A,N/A
LIVERPOOL,2556030.29,USD,OP-989808,"December 31, 2018",2020-03-13,438
ALSEA,396748.75,MXN,OP-292164,"November 13, 2020",2021-12-06,388
SORIANA,6002637.7,USD,OP-368678,04/06/2019,2024-05-01,1852
ALSEA,3563699.41,USD,OP-890557,18/05/2020,N/A,N/A
GRUPO BIMBO,1490112.42,MXN,OP-675740,2022-02-12,N/A,N/A
GRUPO CARSO,5125895.67,MXN,OP-813287,"November 11, 2022",N/A,N/A
SORIANA,2838874.11,EUR,OP-890930,01-Dec-2015,11-Aug-2025,3541
soriana,1269009.76,USD,OP-282556,10/11/2018,03-Jun-2025,2427
GRUPO BIMBO,9867356.33,EUR,OP-140995,"November 26, 2024",N/A,N/A
alsea,5798319.01,USD,OP-212818,24/09/2022,"November 28, 2024",796
cemex,866685.27,MXN,OP-539415,29/01/2018,2024-02-26,2219
TELMEX,3923150.34,MXN,OP-362172,2017-06-14,"July 03, 2021",1480
ALSEA,761752.62,EUR,OP-715923,2015-12-03,2021-06-11,2017
GRUPO MÉXICO,5404908.13,EUR,OP-788067,29-Nov-2018,N/A,N/A
BANORTE,6313732.91,MXN,OP-810709,20/10/2017,N/A,N/A
TELMEX,918613.28,USD,OP-665390,19/01/2020,2021-12-24,705
grupo méxico,1842461.86,MXN,OP-796809,2016-11-19,2017-11-07,353
GRUPO CARSO,5946023.9,USD,OP-696023,27/07/2018,N/A,N/A
soriana,2261589.88,USD,OP-466658,19/11/2024,N/A,N/A
bbva méxico,7054988.5,MXN,OP-189446,30/10/2021,N/A,N/A
walmart de méxico,7678739.23,MXN,OP-863616,2023-05-07,N/A,N/A
GRUPO BIMBO,4282550.5,MXN,OP-906623,2023-07-14,N/A,N/A
soriana,2180323.14,EUR,OP-957752,"June 27, 2018","October 25, 2024",2312
walmart de méxico,3629079.15,USD,OP-328189,08/08/2018,N/A,N/A
GRUPO LALA,8827180.66,EUR,OP-112138,2023-04-26,N/A,N/A
GRUPO LALA,292245.72,MXN,OP-585154,05/10/2024,N/A,N/A
alsea,1873182.99,USD,OP-672888,2025-03-15,N/A,N/A
AMÉRICA MÓVIL,5113041.39,USD,OP-978139,29/03/2020,N/A,N/A
SORIANA,4425822.35,MXN,OP-761946,2022-06-27,09/08/2025,1169
LIVERPOOL,7891321.28,USD,OP-935140,2020-10-31,N/A,N/A
TELMEX,4443643.55,USD,OP-836470,30-Aug-2021,N/A,N/A
grupo carso,8611595.37,MXN,OP-746149,07-Jun-2017,17-Jun-2023,2201
GRUPO MÉXICO,1751006.83,EUR,OP-801180,11-Jul-2017,N/A,N/A
alsea,1319362.62,USD,OP-440992,2019-10-09,N/A,N/A
soriana,8459455.92,USD,OP-518925,08-Aug-2024,N/A,N/A
liverpool,5246491.58,USD,OP-500990,22-Sep-2015,04-Aug-2023,2873
pemex,4287125.39,MXN,OP-337653,"February 17, 2024",N/A,N/A
grupo lala,3284987.3,EUR,OP-619478,30/12/2024,N/A,N/A
FEMSA,4896753.59,MXN,OP-768456,"February 22, 2018",2024-09-03,2385
alsea,8731134.54,EUR,OP-589831,"May 14, 2018","May 03, 2021",1085
grupo bimbo,4690136.42,EUR,OP-537936,2023-01-21,N/A,N/A
walmart de méxico,3936005.17,MXN,OP-525945,17-Nov-2018,N/A,N/A
GRUPO LALA,6053558.42,MXN,OP-490084,12/04/2021,N/A,N/A
grupo méxico,4383163.68,EUR,OP-802748,07/12/2021,30/04/2024,1023
telmex,429619.19,EUR,OP-193248,11/11/2016,2025-08-18,3202
grupo méxico,4150741.35,USD,OP-658628,"August 22, 2017","April 09, 2023",2056
grupo carso,9767112.83,MXN,OP-440423,2021-05-13,N/A,N/A
banorte,1208773.25,EUR,OP-542158,02-Nov-2019,N/A,N/A
TELMEX,8377137.27,USD,OP-874632,"March 30, 2025",N/A,N/A
SORIANA,373514.78,EUR,OP-724379,2016-09-14,N/A,N/A
grupo lala,3178988.81,EUR,OP-145612,"September 26, 2020",N/A,N/A
FEMSA,8938832.8,USD,OP-562739,14-Sep-2020,08-Dec-2022,815
cemex,4053538.17,MXN,OP-254073,2023-12-30,N/A,N/A
grupo lala,5046098.87,USD,OP-687714,2020-03-20,N/A,N/A
grupo lala,1653303.38,USD,OP-637863,27/01/2022,N/A,N/A
BANORTE,2021157.71,MXN,OP-538505,22/01/2019,N/A,N/A
LIVERPOOL,7098625.54,USD,OP-808367,08-Oct-2015,2017-09-13,706
grupo lala,3279744.22,USD,OP-766715,13/01/2018,N/A,N/A
liverpool,9660905.81,EUR,OP-661044,02-Apr-2018,2021-08-28,1244
BANORTE,3145852.39,MXN,OP-850497,"October 16, 2018",N/A,N/A
GRUPO CARSO,6772347.46,USD,OP-916116,30-Mar-2023,N/A,N/A
LIVERPOOL,2099146.15,EUR,OP-722996,24-Sep-2019,2021-09-02,709
GRUPO MÉXICO,1007153.99,MXN,OP-837464,31/03/2017,2019-12-17,991
banorte,3151176.88,MXN,OP-641852,16/09/2015,15-Jul-2016,303
FEMSA,4425931.66,MXN,OP-586747,14/06/2016,N/A,N/A
grupo bimbo,2139089.04,MXN,OP-898508,18/07/2024,N/A,N/A
grupo méxico,6232514.24,MXN,OP-130917,12/05/2016,N/A,N/A
bbva méxico,3043992.75,EUR,OP-161060,2018-04-23,2020-11-08,930
américa móvil,6009729.57,MXN,OP-188092,2025-03-23,N/A,N/A
alsea,3214629.27,MXN,OP-905648,16/02/2025,N/A,N/A
TELMEX,125650.96,MXN,OP-450728,"November 11, 2021",N/A,N/A
américa móvil,3839731.82,EUR,OP-139192,2016-05-19,26-Oct-2020,1621
banorte,7371306.22,EUR,OP-910595,04/12/2021,N/A,N/A
FEMSA,5503668.79,EUR,OP-444248,13-Mar-2019,2019-12-23,285
alsea,9053679.08,MXN,OP-279157,07-Jun-2022,N/A,N/A
AMÉRICA MÓVIL,3366654.24,USD,OP-376806,06-May-2018,13/11/2024,2383
GRUPO CARSO,5003894.25,USD,OP-393579,2021-08-01,15/03/2025,1322
GRUPO CARSO,525020.62,EUR,OP-606486,09-Jun-2017,N/A,N/A
femsa,5582951.51,USD,OP-330688,"June 27, 2022",N/A,N/A
grupo méxico,1448433.78,USD,OP-475972,08-Jul-2023,N/A,N/A
liverpool,1557775.72,EUR,OP-535664,"November 15, 2021",N/A,N/A
grupo lala,4125335.23,USD,OP-731166,"October 07, 2022",N/A,N/A
CEMEX,6370262.74,EUR,OP-837501,"June 16, 2017","May 13, 2023",2157
BANORTE,9277087.03,MXN,OP-924884,26/09/2019,N/A,N/A
telmex,9669489.98,MXN,OP-778596,18-Mar-2023,N/A,N/A
grupo bimbo,7817846.23,MXN,OP-129788,2021-03-21,"January 17, 2025",1398
SORIANA,5222058.29,MXN,OP-168163,"February 26, 2025",N/A,N/A
cemex,9918449.4,MXN,OP-571438,"December 10, 2022",17/06/2024,555
bbva méxico,3305357.29,USD,OP-661422,14-Sep-2024,N/A,N/A
